id	lemma	pos	root_key	family_root	meaning	ru_meaning	ru_meaning_lit	ru_meaning_raw	ru_cognate	corrections_ru_meaning	corrections_ru_meaning_lit	notes
7566	abhikkamana	nt	√kam 1	abhi √kam	going forward; proceeding; approaching			движение вперед; продвижение; приближение				
7567	abhikkamanta	prp	√kam 1	abhi √kam	going forward; proceeding; coming; coming out; approaching			идущий вперед; продолжающий; приходящий; выходящий; приближающийся				
7571	abhikkamitabba	ptp	√kam 1	abhi √kam	should be proceeded; should be walked forward; lit. to be gone forward			должно быть пройдено; следует идти вперед; досл. должно быть продвинуто вперед				
7573	abhikkāmi	aor	√kam 1	abhi √kam	came out; came forward			вышел; подошел				
77868	abhikkamituṃ	inf	√kam 1	abhi √kam	to come; to approach; lit. to go forward			прийти; подойти; досл. идти вперед				
78234	abhikkamanīya	ptp	√kam 1	abhi √kam	approachable; accessible (to); lit. to be gone forward			может быть доступным; может быть доступным (для); досл. должно быть пройдено вперед				
7807	abhinikkhamana	nt	√kam 1	abhi nī √kam	renouncing; retiring from the world; leaving household life; lit. highest going out	отречение; уход от мира						
7808	abhinikkhami	aor	√kam 1	abhi nī √kam	retired from the world; left the household life; ordained; lit. went out completely			удалился от мира; оставил домашнюю жизнь; принял посвящение; досл. полностью вышел				
7809	abhinikkhamma 1	ger	√kam 1	abhi nī √kam	leaving; coming out (of); retiring (from)			покидая; выходя (из); уходя (от)				
74746	abhinikkhamitvā	abs	√kam 1	abhi nī √kam	having retired from the world; having renounced the household life; having ordained			уйдя из мира; отрёкшись от домашней жизни; приняв постриг				
79607	abhinikkhamma 2	ger	√kam 1	abhi nī √kam	leaving the household life; exiting laylife			оставляя домашнюю жизнь; покидая мирскую жизнь				
2829	adakkhi	aor	√dis 1	√dis	saw			видел				
2856	adassana 4	nt	√dis 1	√dis	out of sight (of); disappearance (of); where one cannot be seen; lit. not seeing	вне поля зрения; исчезновение; невидимость						
2857	adassana 3	nt	√dis 1	√dis	absence (of); lit. not seeing	отсутствие	не видение					
2858	adassana 2	nt	√dis 1	√dis	not understanding; not knowing (of); lit. not seeing	отсутствие видения; не понимание						
2859	adassana 5	nt	√dis 1	√dis	not recognising; lit. not seeing			неузнавание; досл. невидение				
2862	adassayamāna	prp	√dis 1	√dis	hiding; lurking; not showing (oneself); (comm) exhibiting (oneself)			прячущийся; скрывающийся; не показывающий (себя); (комм) выставляющий (себя)				
2863	adassāvī	adj	√dis 1	√dis	who has no regard (for); lit. who has not seen	не уважающий; не замечающий	не видевший					
2864	adassita	pp	√dis 1	√dis	not shown; not demonstrated; not presented; not exhibited; lit. not caused to see			не показанный; не продемонстрированный; не представленный; не выставленный; досл. не заставленный видеть				
2865	adassi	aor	√dis 1	√dis	saw; has seen	смотрел; видел						
2881	adiṭṭha 1.1	pp	√dis 1	√dis	not seen; unseen	который не был виден; не увиденный						
2882	adiṭṭhatta	nt	√dis 1	√dis	fact of having not seen; fact of not having understood; lit. not seen state	факт отсутствия видения; факт непонимания; неведение; отсутствие понимания						
2887	adiṭṭhi	fem	√dis 1	√dis	without view; no belief	отсутствие воззрения; нет убеждения						
2905	adisvā	abs	√dis 1	√dis	having not seen			не увидев; не найдя				
2964	adda 1.1	aor	√dis 1	√dis	saw	видел						
2968	addakkhi	aor	√dis 1	√dis	saw	видел						
2969	addakkhiṃ	aor	√dis 1	√dis	I saw			увидел				
2970	addakkhu	imperf	√dis 1	√dis	they saw	они видели; они смотрели						
2971	addasa 1	aor	√dis 1	√dis	saw	увидел; смотрел						
2972	addasa 2	aor	√dis 1	√dis	you saw; you have seen	ты видел; ты наблюдал						
2973	addasaṃ	aor	√dis 1	√dis	I saw	я видел						
2974	addasaṃsu	aor	√dis 1	√dis	they saw			увидели				
2975	addasā	imperf	√dis 1	√dis	saw	он видел						
2976	addasāma	aor	√dis 1	√dis	we saw	мы видели						
2977	addasāsiṃ	aor	√dis 1	√dis	I saw			увидел				
2978	addasuṃ	aor	√dis 1	√dis	they saw	они видели; они смотрели						
6528	apassataṃ	prp	√dis 1	√dis	for those that don't see; lit. for not seeing	для тех, кто не видит						
6529	apassanta	prp	√dis 1	√dis	not seeing; not noticing; not aware	не видящий; не обращающий внимание						
6530	apassamāna 1	prp	√dis 1	√dis	not seeing; not viewing			не видящий; не смотрящий				
6536	apassaṃ	prp	√dis 1	√dis	not seeing	не видящий						
9403	asadisa 1	adj	√dis 1	√dis	not alike; different; dissimilar			не похожий; другой; непохожий				
9404	asadisa 2	adj	√dis 1	√dis	incomparable; matchless; peerless; lit. no alike			несравненный; непревзойденный; бесподобный; досл. не имеющий равного				
22330	kuddiṭṭhī	adj	√dis 1	√dis	who has wrong views; who has bad beliefs			имеющий неправильные взгляды; имеющий плохие убеждения				
31688	dakkhati 1	pr	√dis 1	√dis	sees; finds	видит; находит; рассматривает						
