"kanīnikā"	"kanīnikā"	"The pupil of the eye"
"kapaṭa"	"kapaṭo"	"Fraud, hypocrisy"
"kapaṇī"	"kapaṇī"	"A miserable man, a pauper"
"kapaṇa"	"kapaṇo"	"Miserable, afflicted, poor; miserly"
"kapata"	"kapataṃ"	"Fraud, hypocrisy"
"kapalla"	"kapallaṃ"	"The skull, or either half of the"
"kappakkhaya"	"kappakkhayo"	"That period of the kalpa when the process of destruction is going on, a saṃvaṭṭa"
"kappaka"	"kappako"	"A barber; one who prepares or makes"
"kappaṭa"	"kappaṭo"	"Soiled or tattered cloth, rags"
"kappati"	"kappati"	"To be fitting, allowable, right, proper"
"kappana"	"kappanaṃ"	"Cutting; adorning an elephant or horse; making act of preparing"
"kappanā"	"kappanā"	"Preparing, making; thought"
"kappaniya"	"kappaniyo"	"To be thought or believed"
"kappana"	"kappano"	"The trappings of an elephant"
"kappabindu"	"kappabindu"	"A black spot which Buddhist monks are instructed to attach to a new robe to disfigure it"
"kapparukkha"	"kapparukkho"	"A celestial tree yielding all wishes, it grows in Indra's heaven"
"kappara"	"kapparo"	"The elbow"
"kappara"	"kapparo"	"The skull"
"kappāpeti"	"kappāpeti"	"To cause to be caparisoned or made ready"
"kappāyuka"	"kappāyuko"	"Whose age is a kalpa, living a kalpa"
"kappāsika"	"kappāsiko"	"Made of cotton"
"kappāsī"	"kappāsī"	"(kappāso)Cotton"
"kappika"	"kappiko"	"Thinking, reasoning"
"kappika"	"kappiko"	"Belonging to a kalpa"
"kappita"	"kappito"	"Caparisoned, adorned, made ready; cut, cut off"
"kappiya"	"kappiyo"	"Right, proper, suitable, appropriate, acceptable, agreeable"
"kappīyati"	"kappīyati"	"To be thought or imagined"
"kappūra"	"kappūraṃ"	"Camphor"
"kappūra"	"kappūro"	"Camphor"
"kappeti"	"kappeti"	"To arrange, to make, to establish, to enter upon; to think, to imagine; to cut"
"kappa"	"kappo"	"Time; a short time, moment; precept, rule, ordinance; the rules concerning rites, one of the vedaṅgas; practice, usage, mode; alternative, permission; a chapter or section of a book; thought; all, the whole; a vast period, age, cycle"
"kappa"	"kappo"	"Fit, suitable, worthy; nearly equal to, rivaling, resembling, like"
"kapāla"	"kapālaṃ"	"The skull, or either half of the skull; a potsherd"
"kapāla"	"kapālo"	"The skull, or either half of the skull; a potsherd"
"kapi"	"kapi"	"A monkey"
"kapikacchu"	"kapikacchu"	"The plant mucuna pruritus"
"kapittha"	"kapittho"	"The tree feronia elephantum"
"kapilavatthu"	"kapilavatthu"	"The town of Kapilavastu, the birthplace of Sākyamuni"
"kapila"	"kapilo"	"Reddish"
"kapisīsa"	"kapisīso"	"""The bolt or bar of a door"""
"kapītana"	"kapītano"	"The tree thespesia populneoides"
"kapoṇi"	"kapoṇi"	"The elbow"
"kapota"	"kapoto"	"A pigeon, a dove"
"kapola"	"kapolo"	"The cheek"
"kabara"	"kabaro"	"Mixed, confused, variegated"
"kabala"	"kabalaṃ"	"A mouthful, a morsel, as much curry and rice or other food as is taken up with the hand and put into the mouth at once; food"
"kabaliṅkāra"	"kabaliṅkāro"	"Made into balls or mouthfuls"
"kabala"	"kabalo"	"A mouthful, a morsel, as much curry and rice or other food as is taken up with the hand and put into the mouth at once; food"
"kabbakaraṇa"	"kabbakaraṇaṃ"	"Making poems or ballads"
"kabbakāra"	"kabbakāro"	"A poet"
"kamaṇḍalu"	"kamaṇḍalu"	"Waterpot used by ascetics"
"kamata"	"kamato"	"Successively, respectively"
"kamanīya"	"kamanīyo"	"Beautiful"
"kamala"	"kamalaṃ"	"A lotus"
"kampati"	"kampati"	"To shake, to tremble"
"kampana"	"kampanaṃ"	"Shaking"
"kampa"	"kampo"	"Trembling, agitation"
"kambala"	"kambalaṃ"	"A blanket; a woollen garment"
"kambala"	"kambalo"	"A blanket; a woollen garment"
"kambu"	"kambu"	"A shell, a conch; a bracelet; gold"
"kambugīvā"	"kambugīvā"	"A neck marked with three lines or folds like a shell, considered indicative of exalted fortune"
"kambugīva"	"kambugīvo"	"Having a kambugīvā, prosperous, fortunate"
"kambojā"	"kambojā"	"Name of a country and its inhabitants"
"kamma"	"kammaṃ"	"Doing, action, work, labour, business; a deed, act, action, operation; a religious or ecclesiastical act; moral merit, karma"
"kammakara"	"kammakaro"	"A hired labourer, a servant"
"kammakāraka"	"kammakārako"	"A workman; a labourer"
"kammakāra"	"kammakāro"	"A hired labourer, a servant"
"kammaja"	"kammajo"	"Caused by karma, All sentient beings are kammaja"
"kammaññatā"	"kammaññatā"	"Adaptability, pliancy, readiness"
"kammañña"	"kammañño"	"Workable, malleable; fit for work, pliant, ready, alert, active"
"kammaṭṭhāna"	"kammaṭṭhānaṃ"	"Basis of action. This term is applied to certain religious exercises or meditations, by means of which samādhi, jhāna and the four Paths are attained. Each of these is based on a certain formula or rite, also called kammaṭṭhānaṃ"
"kammaṭṭhānika"	"kammaṭṭhāniko"	"Connected with or practising karmasthāna"
"kammadhāraya"	"kammadhārayo"	"A grammatical term, one of the samāsas"
"kammanta"	"kammanto"	"Business, work, occupation, craft, profession"
"kammanīya"	"kammanīyo"	"Workable, malleable; fit for work, pliant, ready, alert, active"
"kammapatha"	"kammapatho"	"Course, or means of action"
"kammavācā"	"kammavācā"	"An ecclesiastical vote or resolution, the text or word of an official act"
"kammassaka"	"kammassako"	"Having karma for his portion, having his own individual karma"
"kammasa"	"kammaso"	"Dirt, stain, guilt"
"kammāra"	"kammāro"	"A blacksmith, a smith"
"kammāsa"	"kammāso"	"Variegated, spotted"
"kammika"	"kammiko"	"Working"
"kammī"	"kammī"	"Acting, working"
"kamyatā"	"kamyatā"	"Desire"
"kamitā"	"kamitā"	"Lustful, wanton"
"kamuka"	"kamuko"	"The areca palm"
"kamena"	"kamena"	"By degrees; successively, in due course"
"kama"	"kamo"	"Order, step, succession, method"
"kayakkaya"	"kayakkayaṃ"	"Trading, commerce"
"kayavikkayika"	"kayavikkayiko"	"A trader"
"kayya"	"kayyo"	"That can or ought to be done"
"kayika"	"kayiko"	"A buyer"
"kayirati"	"kayirati"	"see karoti"
"kayiramānaka"	"kayiramānako"	"Being made"
"kayira"	"kayiro"	"That ought to be done"
"kaya"	"kayo"	"Purchase"
"karakā"	"karakā"	"Hail"
"karaka"	"karako"	"A waterpot; the pomegranate tree"
"karaka"	"karako"	"Hail"
"karagga"	"karaggaṃ"	"The tip of an elephant's trunk"
"karajakāya"	"karajakāyo"	"Impure body"
"karaja"	"karajo"	"A finger-nail"
"karañja"	"karañjo"	"The plant pongamia glabra"
"karaṇa"	"karaṇaṃ"	"Making, doing, action; instrument; the body; an organ of sense"
"karaṇṭakīphala"	"karaṇṭakīphalo"	"The jack-tree or bread-fruit tree, artocarpus integrifolia"
"karaṇḍa"	"karaṇḍaṃ"	"A basket, a wicker-work box"
"karaṇḍaka"	"karaṇḍako"	"A box"
"karaṇḍa"	"karaṇḍo"	"A basket, a wicker-work box"
"karaṇīya"	"karaṇīyo"	"That ought to be done or made"
"karaṇa"	"karaṇo"	"Making, causing"
"karapālikā"	"karapālikā"	"A wooden sword, a cudgel"
"karapuṭa"	"karapuṭo"	"The cavity formed formed by joining the bent palms of the hands"
"karabhūsā"	"karabhūsā"	"A bracelet or bangle"
"karabha"	"karabho"	"The metacarpus, the hand from the wrist to the root of the fingers; a camel"
"karamadda"	"karamaddo"	"The shrub carissa carandas"
"karamara"	"karamaro"	"A prisoner"
"karavīka"	"karavīko"	"The Indian cuckoo; name of one of the kulācalas"
"karavīra"	"karavīro"	"Oleander or nerium odorum"
"karasākhā"	"karasākhā"	"A finger"
"karahaci"	"karahaci"	"Somtimes"
"karahāṭa"	"karahāṭaṃ"	"A bulbous root"
"karisāpaṇa"	"karisāpaṇo"	"A kārshāpaṇa. see kahāpaṇo"
"karī"	"karī"	"An elephant"
"karīra"	"karīro"	"The plant capparis aphylla"
"karīsa"	"karīsaṃ"	"Excrement"
"karīsa"	"karīsaṃ"	"A superficial measurefour ammaṇas"
"karuññnatā"	"karuññnatā"	"Compassionateness"
"karuṇā"	"karuṇā"	"Compassion, mercy"
"karuṇāvā"	"karuṇāvā"	"Merciful"
"karuṇa"	"karuṇo"	"That which moves compassion, the pathetic, pathos"
"kareṇu"	"kareṇu"	"An elephant"
"kareri"	"kareri"	"The tree capparis trifoliata"
"kara"	"karo"	"Making causing, doing"
"kara"	"karo"	"The hand; an elephant's trunk; tax, toll, revenue; a ray of light"
"karoti"	"karoti"	"To act; to do; to cause; to cause to become, to render, to make; to perform"
"kalakala"	"kalakalo"	"A confused noise, hullabaloo"
"kalaṇka"	"kalaṇko"	"Spot, mark, blemish, rust; defamation"
"kalatta"	"kalattaṃ"	"A wife"
"kalandaka"	"kalandako"	"A squirrel"
"kalanda"	"kalando"	"A squirrel"
"kalambaka"	"kalambako"	"Name of a potherb"
"kalala"	"kalalaṃ"	"Mud"
"kalala"	"kalalaṃ"	"The embryo immediately after conception"
"kalala"	"kalalo"	"The embryo immediately after conception"
"kalaviṅka"	"kalaviṅko"	"A sparrow"
"kalasa"	"kalasaṃ"	"A waterpot, a cup"
"kalasī"	"kalasī"	"A waterpot, a cup"
"kalasa"	"kalaso"	"A waterpot, a cup"
"kalaha"	"kalaho"	"Quarrel, strife, battle"
"kalyatā"	"kalyatā"	"State of being ready"
"kalyāṇa"	"kalyāṇo"	"Fortunate, blest, happy; beautiful, charming, pleasant; good, virtuous"
"kalya"	"kalyo"	"Healthy; ready, prepared; skillful; possible, proper"
"kallati"	"kallati"	"To sound indistinctly"
"kallahāra"	"kallahāraṃ"	"The white water-lily"
"kallāṇa"	"kallāṇo"	"Fortunate, blest, happy; beautiful, charming, pleasant; good, virtuous"
"kalla"	"kallo"	"Healthy; ready, prepared; skillful; possible, proper"
"kallola"	"kallolo"	"A billow"
"kalā"	"kalā"	"A part, a fraction; the sixteenth part of the moon's disk; a mechanical or elegant art; a division of time"
"kalāpaka"	"kalāpako"	"A string or row, e.g. of pearls"
"kalāpī"	"kalāpī"	"A peacock"
"kalāpa"	"kalāpo"	"A bundle; a bunch, a tuft; a peacock's tail; a row, string, multitude; a quiver"
"kalāya"	"kalāyo"	"A chick pea"
"kali"	"kali"	"Sin, demerit, depravity; name of one of the yugas"
"kalikā"	"kalikā"	"A flower bud"
"kaliṅgara"	"kaliṅgaro"	"Chaff, a log, a piece of wood"
"kaliṅga"	"kaliṅgo"	"The fork-tailed bird with strong hooked beak"
"kalimā"	"kalimā"	"Sinful"
"kalila"	"kalilo"	"Choked, impervious, impenetrable"
"kalīra"	"kalīro"	"The top sprout of a plant or tree, e.g. the ""coconut cabbage"", which is an article of food"
"kalusa"	"kaluso"	"Polluted, turbid, impure"
"kalebara"	"kalebaraṃ"	"A body, a corpse"
"kala"	"kalo"	"Low, soft, indistinct"
"kavaca"	"kavaco"	"Mail"
"kavandha"	"kavandhaṃ"	"A headless trunk, especially one retaining the power of motion"
"kavandha"	"kavandho"	"A headless trunk, especially one retaining the power of motion"
"kavāṭaka"	"kavāṭakaṃ"	"A door; a trap-door; a window"
"kavāṭaka"	"kavāṭako"	"A door; a trap-door; a window"
"kavāṭaṭa"	"kavāṭaṭaṃ"	"A door; a trap-door; a window"
"kavāṭaṭa"	"kavāṭaṭo"	"A door; a trap-door; a window"
"kavi"	"kavi"	"A monkey"
"kavi"	"kavi"	"Wise"
"kaviṭṭhaphalika"	"kaviṭṭhaphaliko"	"Belonging to the fruit of feronia elephantum"
"kaviṭṭha"	"kaviṭṭho"	"The tree feronia elephantum"
"kasaka"	"kasako"	"A ploughshare"
"kasaṭa"	"kasaṭo"	"Insipid, bad, nasty, bitter, disgusting"
"kasati"	"kasati"	"To plough, to till the ground"
"kasambu"	"kasambu"	"Sweepings, rubbish"
"kasmīraja"	"kasmīrajaṃ"	"Saffron"
"kasmīra"	"kasmīro"	"Kashmir"
"kassaka"	"kassako"	"A husbandman, farmer, cultivator"
"kassapa"	"kassapo"	"Name of one of the twenty-four Buddhas; name of a famous disciple of Buddha; the last Buddha before Gotama; president of the first mahāsaṅgīti; name of ṛishi"
"kasā"	"kasā"	"A whip"
"kasāpeti"	"kasāpeti"	"To cause to be ploughed"
"kasāyita"	"kasāyito"	"Stained"
"kasāya"	"kasāyo"	"Having an astringent taste; fragrant"
"kasāva"	"kasāvo"	"Having an astringent taste; fragrant"
"kasiṇam"	"kasiṇam"	"This is the name for one of the divisions of the karmasthāna, and is a process by means of which mystic meditation may be induced"
"kasiṇa"	"kasiṇo"	"This is the name for one of the divisions of the karmasthāna, and is a process by means of which mystic meditation may be induced"
"kasiṇa"	"kasiṇo"	"All, entire"
"kasita"	"kasito"	"Ploughed"
"kasimā"	"kasimā"	"A husbandman, cultivator"
"kasira"	"kasiro"	"Painful, grievous, miserable"
"kasī"	"kasī"	"Ploughing, agriculture"
"kaseru"	"kaseru"	"Name of a kind of grass"
"kaha"	"kahaṃ"	"Where? whither?"
"kahāpaṇa"	"kahāpaṇaṃ"	"A certain weight; a certain coin"
"kahāpaṇa"	"kahāpaṇo"	"A certain weight; a certain coin"
"kaḷabha"	"kaḷabho"	"A young elephant"
"kaḷāra"	"kaḷāro"	"Tawny, tan-coloured"
"kriyā"	"kriyā"	"Action, act, performance"
"kva"	"kva"	"Where? whither?"
"kvaci"	"kvaci"	"Somewhere; sometimes, in some cases; in some places"
"kvattha"	"kvattho"	"What need of?"
"kā"	"kā"	"see ko"
"kākacchati"	"kākacchati"	"""To chatter"""
"kākaṇikā"	"kākaṇikā"	"A very small coin, a farthing"
"kākatāliya"	"kākatāliyo"	"Inconsiderate, accidental"
"kākatinduka"	"kākatinduko"	"A sort of ebony, diospyros tomentosa"
"kākapakkha"	"kākapakkho"	"A tuft of hair left on the shaved head of a child or boy"
"kākapeyya"	"kākapeyyo"	"Brimming full, of a river, so full that a crow standing on the bank can drink from it"
"kākalī"	"kākalī"	"A soft sound in music"
"kākasūra"	"kākasūro"	"One who is as bold as a crow, a shameless or impudent fellow"
"kākī"	"kākī"	"A hen crow"
"kāka"	"kāko"	"A crow"
"kākodumbarikā"	"kākodumbarikā"	"The opposite-leaved fig tree, ficus oppositifolia"
"kākolūka"	"kākolūkaṃ"	"Crows and owls"
"kākola"	"kākolo"	"A raven"
"kāca"	"kāco"	"A siliceous earth or clay used in makings glass; glass; an inflammation of the eye"
"kāca"	"kāco"	"The strings of a balance or of a carrying pole; a ""pingo"" or carrying pole, viz. a pole placed over one shoulder with a rope fastend to each end, to which a burden is attached; as much of anything as a man can carry in a pingo, a man's load"
"kāja"	"kājo"	"see kāco"
"kāja"	"kājo"	"The strings of a balance or of a carrying pole; a ""pingo"" or carrying pole, viz. a pole placed over one shoulder with a rope fastend to each end, to which a burden is attached; as much of anything as a man can carry in a pingo, a man's load"
"kāṇa"	"kāṇo"	"One-eyed, blind of one eye"
"kātabba"	"kātabbo"	"That ought to be done or made, that can be done"
"kādamba"	"kādambo"	"A kind of goose"
"kānana"	"kānanaṃ"	"A forest, a grove"
"kāpilavatthika"	"kāpilavatthiko"	"Belonging to Kapilavastu"
"kāpuppha"	"kāpupphaṃ"	"Few flowers, or bad flowers"
"kāpurisa"	"kāpuriso"	"A bad man"
"kāpeyya"	"kāpeyyo"	"Belonging to apes"
"kāpotaka"	"kāpotako"	"Grey, white"
"kāpota"	"kāpoto"	"Belonging to pigeons"
"kāmakāma"	"kāmakāmo"	"Fond or desirous of sensual pleasure"
"kāmaka"	"kāmako"	"Desirous"
"kāmaguṇa"	"kāmaguṇo"	"Quality or constituent of sensual pleasure"
"kāmaṅgama"	"kāmaṅgamo"	"Going as one lists"
"kāmacchanda"	"kāmacchando"	"Wish for sensual enjoyment"
"kāmaja"	"kāmajo"	"Proceeding from or caused by desire"
"kāmatta"	"kāmattaṃ"	"Desirousness"
"kāmatā"	"kāmatā"	"Desirousness"
"kāmadada"	"kāmadado"	"Giving what is wished for, giving pleasure"
"kāmada"	"kāmado"	"Giving what is wished for, giving pleasure"
"kāmana"	"kāmano"	"Lustful"
"kāmabhava"	"kāmabhavo"	"Sensual existence, i.e. existence in the kāmaloka or world of sense"
"kāmam"	"kāmam"	"At pleasure, voluntarily; certainly, indeed"
"kāmayati"	"kāmayati"	"To love, to desire"
"kāmayitā"	"kāmayitā"	"Lustful"
"kāmaloka"	"kāmaloko"	"World of sense, or sensual pleasure"
"kāmāvacara"	"kāmāvacaro"	"Belonging to the kāmaloka, within the domain of sensual pleasure"
"kāmi"	"kāmi"	"Lustful"
"kāmī"	"kāmī"	"Desirous"
"kāmuka"	"kāmuko"	"Desirous"
"kāmupapatti"	"kāmupapatti"	"Sensual existence"
"kāma"	"kāmo"	"Wish, desire; desired object; the god of love, kama or Cupid; sensual desires or pleasures, pleasure, passion, lost"
"kāyagata"	"kāyagato"	"Referring to the body"
"kāyabandhana"	"kāyabandhanaṃ"	"A waist-band, girdle"
"kāyānupassanā"	"kāyānupassanā"	"see satipaṭṭhāno"
"kāyika"	"kāyiko"	"Bodily, corporeal"
"kāyika"	"kāyiko"	"A buyer"
"kāya"	"kāyo"	"The body; a collection, multitude"
"kāraka"	"kārakaṃ"	"The relation of noun and verb in a sentence, construction, case-relation"
"kāraka"	"kārako"	"Making, doing, causing"
"kāraṇa"	"kāraṇaṃ"	"Motive, cause, reason, means; thing matter, case, event, substance; destruction"
"kāraṇḍava"	"kāraṇḍavo"	"A sort of duck"
"kāraṇā"	"kāraṇā"	"On account of, for the sake of"
"kāraṇā"	"kāraṇā"	"Agony, torture"
"kāraṇika"	"kāraṇiko"	"Investigating, judging"
"kāravella"	"kāravello"	"The plant momordica charantia"
"kārā"	"kārā"	"A jail"
"kārāpana"	"kārāpanaṃ"	"Causing to be made"
"kārāpeti"	"kārāpeti"	"To cause to be made or done"
"kārikā"	"kārikā"	"Work, action; a memorial verse, a metrical explanation"
"kārita"	"kārito"	"Caused to be made or done, made, constructed, performed"
"kāriya"	"kāriyo"	"That ought to or can be done"
"kārī"	"kārī"	"Doing, acting"
"kāru"	"kāru"	"An artisan"
"kāruka"	"kāruko"	"An artisan"
"kāruñña"	"kāruññaṃ"	"Compassion"
"kāruṇika"	"kāruṇiko"	"Compassionate, merciful"
"kāreti"	"kāreti"	"To cause to be done or made, to make, to perform"
"kāra"	"kāro"	"Making, action; a prison; the tree canthium parviflorum; a song of praise"
"kāra"	"kāro"	"Making"
"kālakaṇṇī"	"kālakaṇṇī"	"Adversity; adversity personified, the goddess of adversity"
"kālakata"	"kālakato"	"Dead"
"kālakiriyā"	"kālakiriyā"	"Death"
"kālaññū"	"kālaññū"	"Knowing the time or season"
"kālata"	"kālato"	"see kālo"
"kālantara"	"kālantaraṃ"	"Lapse of time, interval of time, period"
"kālapariyantasīla"	"kālapariyantasīlaṃ"	"Taking upon oneself the sīla precepts for a definite terminable period, as a day, or a month"
"kālavaṇa"	"kālavaṇaṃ"	"A very little salt"
"kālavā"	"kālavā"	"Long, lasting"
"kālavādiī"	"kālavādiī"	"Speaking at the right time or appropriately"
"kālātipatti"	"kālātipatti"	"The conditional tense"
"kālānukāla"	"kālānukālaṃ"	"From time to time"
"kālika"	"kāliko"	"Belonging to time"
"kāliṅgā"	"kāliṅgā"	"Name of a people and country on the Coromandel coast"
"kālusiya"	"kālusiyaṃ"	"Pollution, obscuration, turbidity"
"kāla"	"kālo"	"Time; right time, due season; meal time; death"
"kāveyya"	"kāveyyaṃ"	"Poetry"
"kāverī"	"kāverī"	"The Cauvery river in India"
"kāsa"	"kāsaṃ"	"The grass saccharum spontaneum"
"kāsati"	"kāsati"	"To shine"
"kāsamadda"	"kāsamaddo"	"The plant cassia sophora"
"kāsāya"	"kāsāyo"	"Reddish yellow, yellow"
"kāsāva"	"kāsāvo"	"Reddish yellow, yellow"
"kāsika"	"kāsiko"	"Belonging to the Kashi country"
"kāsī"	"kāsī"	"The name of a people and country"
"kāsu"	"kāsu"	"A hole in the ground, a pit; a multitude"
"kāsa"	"kāso"	"Cough"
"kāsa"	"kāso"	"The grass saccharum spontaneum"
"kāhati"	"kāhati"	"see karoti"
"kāhāpaṇika"	"kāhāpaṇiko"	"Worth a <see>kahāpaṇa</see>"
"kāḷakañjaka"	"kāḷakañjako"	"A sort of peta"
"kāḷakaṇṭhaka"	"kāḷakaṇṭhako"	"A gallinule, a small aquatic bird"
"kāḷakkhandha"	"kāḷakkhandho"	"A sort of ebony, a sort of hard heavy black wood"
"kāḷakā"	"kāḷakā"	"A squirrel"
"kāḷakūṭa"	"kāḷakūṭo"	"Name of one of the Himalayan peaks; a sort of poison"
"kāḷaka"	"kāḷako"	"A black grain in rice; a black speck"
"kāḷapakkha"	"kāḷapakkho"	"The dark half of a month, that in which the moon is waning"
"kāḷaloṇa"	"kāḷaloṇaṃ"	"A sort of dark-coloured salt"
"kāḷasutta"	"kāḷasutto"	"Name of one of the eight narakas or hells"
"kāḷahaṃsa"	"kāḷahaṃso"	"The kādamba goose"
"kāḷā"	"kāḷā"	"The plant ipomaea turpethum"
"kāḷāgaru"	"kāḷāgaru"	"Black agallochum"
"kāḷānusārī"	"kāḷānusārī"	"A dark fragrant sandal wood"
"kāḷāyasa"	"kāḷāyasaṃ"	"Iron"
"kāḷāvaka"	"kāḷāvako"	"Name of a sort of elephant"
"kāḷāsoka"	"kāḷāsoko"	"Name of an Indian monarch who reign was from from 453 to 425 B.C., who was a supporter of the Buddhist religion. In his reign, the second General Council was held"
"kāḷīya"	"kāḷīyaṃ"	"A dark sandal wood from which a perfume is made"
