root_key	root_group	root_sign	root_meaning	sanskrit_root	sanskrit_root_class	sanskrit_root_meaning	pali_root_family	sanskrit_root_family	sanskrit_dump
√vid 5	3	ya	know, understand	√vid	1, 2, 6	know	√vid	vid	avidyā, vaidya, vaidyaka, vidyā
√vid 5	3	ya	know, understand	√vid	1, 2, 6	know	anu √vid	anuvid	anuvidita (bsk), anuvidya, anuvidyaka?, anuvidyamāna, na + anu + vidya
√vid 6	3	ya	be found, exist	√vid	2, 6	find	√vid	vid	avedi, vidyat, vidyate, vidyamāna, vidyamāna +, vindante
√vid 6	3	ya	be found, exist	√vid	2, 6	find	saṃ √vid	saṃvid	na + saṃvidyamāna, saṃvidyate, saṃvidyamāna
√vidh	3	ya	throw, pierce	√vyadh	4	pierce	√vidh	vyadh	aviddha, na + vyadha, viddha, viddhatva, viddhvā, vidhyat, vidhyati, vidhyamāna, veddhum, vedha, vedhaka, vedhana, vyadhana, vedhin, vyadha, vyadhana, vyātsīḥ
√vidh	3	ya	throw, pierce	√vyadh	4	pierce	ati √vidh	ativyadh	atividhyati, ativyaddhvā, ativyadhya
√vidh	3	ya	throw, pierce	√vyadh	4	pierce	anu √vidh	anuvyadh	anuvedha
√vidh	3	ya	throw, pierce	√vyadh	4	pierce	apa √vidh	apavyadh	apaviddha
√vidh	3	ya	throw, pierce	√vyadh	4	pierce	abhi ni √vidh	adhinivyadh	adhinivyaddhvā, adhinivyadhya
√vidh	3	ya	throw, pierce	√vyadh	4	pierce	abhi nī √vidh		abhi + nirvyadhya
√vidh	3	ya	throw, pierce	√vyadh	4	pierce	ā √vidh	āvyadh	
√vidh	3	ya	throw, pierce	√vyadh	4	pierce	ud √vidh	udvyadh	utsedha, ucchraya, ?? udvedha, ūrdhva
√vidh	3	ya	throw, pierce	√vyadh	4	pierce	nī √vidh	nirvyadh	nir + vyadhana, nirviddha (wounded), nirviddhvā, nirvidhyati, nirvedha, nirvedha +, nirvyadhya
√vidh	3	ya	throw, pierce	√vyadh	4	pierce	pa √vidh	pravyadh	praviddha, pravyadha, pravyadhitavya
√vidh	3	ya	throw, pierce	√vyadh	4	pierce	pati √vidh	prativyadh	aprativedha, dus + pratividhya (having shot), dus + pratividhya (having shot) +, na + pratividhyat, na + prativyaddha, prati, pratividdha, pratividdhvā, pratividhya (having shot), pratividhyat (shoot, hit), pratividhyati (shoot, hit), prativedha (bsk), prativyadh (shot, hit), su +
√vidh	3	ya	throw, pierce	√vyadh	4	pierce	vi ni √vidh		vi + nividhyati, vi + nivyadh, nivyadhyat, vi + nivyadhana
√vidh	3	ya	throw, pierce	√vyadh	4	pierce	saṃ ati √vidh		saṃ + atividhyati
√vidh	3	ya	throw, pierce	√vyadh	4	pierce	saṃ pati √vidh		saṃ + prativyadh, saṃ + prativyadhitum, saṃ + prativyadhyate
√vis 1	1	a	enter	√viś	6	enter	√vis	viś	viśva, veśman, veśyā
√vis 1	1	a	enter	√viś	6	enter	anu ā √vis	anvāviś	anvāviśati, anvāviśya, anvāviṣṭa
√vis 1	1	a	enter	√viś	6	enter	anu pa √vis	anupraviś	anupraviśati, anupraviṣṭa, anupraveśīt
√vis 1	1	a	enter	√viś	6	enter	apa √vis	apaviś	apaviṣṭa, apaviddha, na + apaviṣṭa, apaviddha
√vis 1	1	a	enter	√viś	6	enter	abhi ni √vis	abhiniviś	abvhinirviśya, abhiniviṣṭa, abhiniviṣṭvā, abhiniveśa, abhiniveśayati, na + abhiniveśa, na + abhiniveśayati
√vis 1	1	a	enter	√viś	6	enter	abhi saṃ √vis	abhisaṃviś	
√vis 1	1	a	enter	√viś	6	enter	ā √vis	āviś	āvikṣat, āviṣṭvā, āveśana
√vis 1	1	a	enter	√viś	6	enter	upa √vis	upaviś	upaviśya
√vis 1	1	a	enter	√viś	6	enter	ni √vis	niviś	aniviṣṭa, aniveśana, dus + niviṣṭa, niviśate, niviśamāna, niviśya, niviṣṭa, niviṣṭa +, niveśa, niveśana, niveśayati, niveśayitavya, suniviṣṭa
√vis 1	1	a	enter	√viś	6	enter	nī √vis	nirviś	anirvista, na + niviśat, nirveśa, nirveśamāna, niviśat
√vis 1	1	*e	enter	√viś	6	enter	pa √vis	praviś	na + praveśayati, pra, praviśat, praviśati, praviśana, praviśamāna, praviśayitvā, praviśya, praviṣṭa, praviṣṭvā, pravekṣyati, praveśa, praveśana, praveśayat, praveśayati, praveśayitavya, praveśita, praveṣṭum, praveṣṭum (non-caus), praveśayitum (caus), praveṣṭṛ
√vis 1	1	a	enter	√viś	6	enter	pati √vis	viś	prativeśa, prativeśya, pratyaṃśa, prātiveśika, prativeśaka (bsk)
√vis 1	1	a	enter	√viś	6	enter	pati pa √vis	pratipraviś	pratipraviṣṭa
√vis 1	1	a	enter	√viś	6	enter	pari √vis	pariviś	pariveṣa
√vis 1	1	a	enter	√viś	6	enter	vi ni √vis	viniviś	viniviṣṭa, viniveśa
√vis 1	1	*e + iya	enter	√viś	6	enter	saṃ √vis	saṃviś	saṃvishayitavya, saṃveśyamāna
√vis 1	1	a	enter	√viś	6	enter	saṃ ni √vis	saṃniviś	saṃniveśa
√vis 1	1	*e	enter	√viś	6	enter	saṃ pa √vis	samupāviś	sampraveśayati
√vis 2	1	a	be active, serve	√viṣ	1, 3	be active	√vis	viṣ	veṣa
√vis 2	1	a	be active, serve	√viṣ	1, 3	be active	pari √vis	pariviṣ	pariveṣaṇa, pariveṣat, pariveṣati
√vī	1	a	go	√vī	2	go	√vī	vī	vīthi, vīthi, viśikhā, adhvan, mārga
√vīj	1	a	fan	√vīj	1	fan	√vīj	vīj	vījana, vījana, vyajana, vījamāna, vījayat, vījayati, vījayamāna, vījayitvā, vījyate, vījyamāna
√vīr	8	*e	be heroic, be hostile	√vīr	10	be powerful	√vīr	vīr	avīrya, kubera, vaiśravaṇa, na + vaira, na + vairin, nirvīrya, vaira, vaira, vairaka, vairin, vairiṣu, vīra, vīravat, vīrā, vīrya, vīryeṇa, sa + vairin, sauvīra, sauvīraka, sauvīrāḥ < sauvīra, savaira, savīrya, suvīra
√vīr	8	*e	be heroic, be hostile	√vīr	10	be powerful	pati √vīr	-	prativaira
√vu	4	ṇā	weave, cover	√ve √ūy	1	weave	ā √vu	āve	āvayat, āvayati, āvayitum, āvītvā, āvṛṇoti, vyuta
√ve	1	*āpe	weave	√ve	1	weave	√ve	ve	aveṇi, āveṇika, āveṇika, na + vyuta, vaiṇa, vaiṇa +, vāya, vāyayati, vāyita (bsk), vītvā, veṇi, vyuta, su + veṇī, syūta
√ve	1	a	weave	√ve	1	weave	upa √ve	upave	
√ve	1	a	weave	√ve	1	weave	pa √ve	prave	pravāṇa, praveṇī, praveṇī (braid), su + pravāṇa
√veṭh	8	*e	wind, twist	√veṣṭ	1	wrap	√veṭh	veṣṭ	veṣṭa, veṣṭaka (bsk), veṣṭana, veṣṭayati, veṣṭayitvā, veṣṭita, veṣṭyamāna
√veṭh	8	*aya	wind, twist	√veṣṭ	1	wrap	ati √veṭh	veṣṭ	ati + veṣṭate, ati + veṣṭayati
√veṭh	8	*e	wind, twist	√veṣṭ	1	wrap	ā √veṭh	āveṣṭ	+ sthita
√veṭh	8	*e	wind, twist	√veṣṭ	1	wrap	nī √veṭh	nirveṣṭ	+ sthita, nirveṣṭana, nirveṣṭayati, nirveṣṭavya, nirveṣṭyamāna
√veṭh	8	*e	wind, twist	√veṣṭ	1	wrap	pa √veṭh	praveṣṭ	praveṣṭaka
√veṭh	8	*e	wind, twist	√veṣṭ	1	wrap	pari √veṭh	pariveṣṭ	pariveṣṭa, pariveṣṭana, pariveṣṭayati, pariveṣṭita, pariveṣṭitvā
√veṭh	8	*e	wind, twist	√veṣṭ	1	wrap	vi ni √veṭh	nirveṣṭ	vi + nirveṣṭitvā, veṣṭayat
√veṭh	8	*e	wind, twist	√veṣṭ	1	wrap	saṃ √veṭh	saṃveṣṭ	
√veṭh	8	*e	wind, twist	√veṣṭ	1	wrap	saṃ pari √veṭh	pariveṣṭ	sam + pariveṣṭayati, saṃpariveṭhita
√vedh	1	a	shake, fear	√vyath √vedh	1	waver	√vedh	vyath	avyathin, na + vyathamāna, vyathamāna
√vedh	1	a	shake, fear	√vyath √vedh	1	waver	ā √vedh	āvyath	
√vedh	1	a	shake, fear	√vyath √vedh	1	waver	pa √vedh	pravyath	na +, pra + vyathaka, pravedhayat, pravyathate, pravyathamāna, pravyathayati, pravyathita
√vedh	1	a	shake, fear	√vyath √vedh	1	waver	saṃ pa √vedh	pravyath	sam, sampravyathate
√vell	1	iya	shake, sway	√vell	1	stagger	√vell	vell	vellita
√vell	1	a	shake, sway	√vell	1	stagger	ā √vell	vell	ā + vellita
√vyath	1	a	fear, shake	√vyath	1	waver	√vyath	vyath	vyathate, vyathana, vyathita
√vyadh	3	ya	strike, pierce	√vyadh	4	pierce	√vyadh	vyadh	vyādha
√vyadh	3	ya	strike, pierce	√vyadh	4	pierce	pati √vyadh	prativyadh	prativyadh (shot, hit)
√vhe	1	a	call, name	√hve √hū	1	call	ā √vhe	āhve	āhva, āhvaya, āhvayati, āhvayati, ābṛhati (bsk), āvarhati (bsk), āhvayana, āhvayitavya, āhvāyitavya, āhvāna, āhvāyaka, na + āhūta, sa + āhvaya
√vhe	1	a	call, name	√hve √hū	1	call	upa √vhe	upahve	upahvayat, upahvayati, upahvayet
√sak	4	ṇo	be able, be powerful	√śak	5	be able	√sak	śak	aśakat, aśaknuvat, na + aśakat, na + śakanīya, na + śakanīya +, saśakya (bsk), śakanīya, śakanīya +, śakeyam, śakti, śaknuvan, śaknoti, śakya, śakra, śakratva, śakṣyati, śakṣyasi, śākya, śākyāḥ < śākya
√sak	4	ṇo	be able, be powerful	√śak	5	be able	saṃ √sak	saṃśak	saśakya (bsk)
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	√sakk	ṣvaṣk	
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	anu √sakk	ṣvaṣk	
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	anu pari √sakk	ṣvaṣk	anu + pari +, anu + pari + ṣvaṣkati
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	apa √sakk	ṣvaṣk	apa +
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	abhi ud √sakk	ṣvaṣk	abhyud + ṣvaṣkamāṇa
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	ava √sakk	ṣvaṣk	ava + ṣvaṣkat, ava + ṣvaṣkitvā, avasakkati (bsk), avasakkita (bsk)
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	ud √sakk	ṣvaṣk	ud + ṣvaṣkati, ud + ṣvaṣkitvā
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	nī √sakk	ṣvaṣk	apādāna, pañcamī
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	pa √sakk	ṣvaṣk	pra + ṣvaṣkya
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	pati ava √sakk	ṣvaṣk	
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	pari √sakk	ṣvaṣk	pari + ṣvaṣkati
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	vi √sakk	viṣvak	
√saṅk	1	a	doubt, suspect	√śaṅk	1	doubt	√saṅk	śaṅk	aśaṅkita, na + śaṅkamāna, śaṅkate, śaṅkate x, śaṅkā, śaṅkya, śaṅkyate, śank
√saṅk	1	a	doubt, suspect	√śaṅk	1	doubt	ā √saṅk	āśaṅk	āśaṅkate, āśaṅkamāna, āśaṅkā, āśaṅkita, āśaṅkitavya, āśaṅkin, saśaṅka
√saṅk	1	a	doubt, suspect	√śaṅk	1	doubt	ud √saṅk	-	
√saṅk	1	a	doubt, suspect	√śaṅk	1	doubt	pari √saṅk	pariśaṅk	na + pariśaṅkita, pariśaṅkā, pariśaṅkita
√saj 1	3	ya	stick, cling	√sañj √sajj	1	hang, cling	√saj	sañj / sajj	asajjita, na + sajjamāna, na + sañj, sajjamāna, saj, sajyat, sajjamāna, sajjita, sajjita +, sajyate
√saj 1	3	ya	stick, cling	√sañj √sajj	1	hang, cling	anu ā √saj		
√saj 1	3	ya	stick, cling	√sañj √sajj	1	hang, cling	abhi √saj	abhiṣañj	abhiṣajyate, na +, na + abhiṣajyate
√saj 1	3	ya + *e	stick, cling	√sañj √sajj	1	hang, cling	ava √saj	avasañj	avasañjayitvā
√saj 1	3	ya	stick, cling	√sañj √sajj	1	hang, cling	ā √saj	āsañj	āsakti, āsañjita, nir + āsakti
√saj 1	3	ya	stick, cling	√sañj √sajj	1	hang, cling	vi √saj	viṣañj	visakta, viṣaktikā, viṣaktikā (bsk)
√saj 1	3	ya	stick, cling	√sañj √sajj	1	hang, cling	vi ā √saj	vyāsañj	vyāsakta
√saj 1	3	ya	stick, cling	√sañj √sajj	1	hang, cling	vi saṃ √saj		vi + saṃsṛṣṭa
√saj 1	3	ya	stick, cling	√sañj √sajj	1	hang, cling	saṃ √saj	saṃsañj	asaṃsakta, asaṃsarjana, saṃsakta, saṃsañjita, saṃsarjana, saṃsṛṣṭa
√saj 2	1	a	relinquish, let loose	√sṛj	1, 6	send forth	√saj	sṛj	sraṣṭṛ, sṛjati
√saj 2	1	a	relinquish, let loose	√sṛj	1, 6	send forth	abhi √saj	abhisṛj	na + abhisṛjati
√saj 2	1	a	relinquish, let loose	√sṛj	1, 6	send forth	abhi vi √saj	abhivisṛj	
√saj 2	1	a	relinquish, let loose	√sṛj	1, 6	send forth	ava √saj	avasṛj	
√saj 2	1	a	relinquish, let loose	√sṛj	1, 6	send forth	ud √saj	utsṛj	
√saj 2	1	a	relinquish, let loose	√sṛj	1, 6	send forth	nī √saj	niḥsṛj	niḥsṛjati, niḥsṛjya
√saj 2	1	a	relinquish, let loose	√sṛj	1, 6	send forth	nī ā √saj	niḥsṛj	niḥsṛjati
√saj 2	1	a	relinquish, let loose	√sṛj	1, 6	send forth	pati nī √saj	pratiniḥsṛj	pratiniḥsṛjati
√saj 2	1	a	relinquish, let loose	√sṛj	1, 6	send forth	vi ava √saj	vyavasṛj	vyava + visṛṣṭa, vyavasṛjya
√saj 3	1	a	embrace	√sañj √sajj	1	hang, cling	√saj	sañj	sajati
√saj 3	1	a	embrace	√sañj √sajj	1	hang, cling	pa √saj	prasañj	sañj, sañjati
√saj 3	1	a	embrace	√sañj √sajj	1	hang, cling	pari √saj	sañj	pari + sajati
√sajj 1	1	a	relinquish, let loose	√sṛj	6	send forth	√sajj	sṛj	sarga
√sajj 1	1	a	relinquish, let loose	√sṛj	6	send forth	abhi √sajj	abhisṛj	abhisarjitum, abhisartṛ, abhisṛjati
√sajj 1	1	*e	relinquish, let loose	√sṛj	6	send forth	abhi nī √sajj	abhiniḥsṛj	abhiniḥsṛjayitvā
√sajj 1	1	*e	relinquish, let loose	√sṛj	6	send forth	ava √sajj	avasṛj	avasarjati, avasṛṣṭa
√sajj 1	1	a	relinquish, let loose	√sṛj	6	send forth	ud √sajj	utsṛj	utsarga, utsṛjati, utsṛṣṭvā
√sajj 1	1	a	relinquish, let loose	√sṛj	6	send forth	upa √sajj	upasṛj	upasarga, upasṛkta, sopasarga
√sajj 1	1	a	relinquish, let loose	√sṛj	6	send forth	nī √sajj	niḥsṛj	abhiniḥsṛjita, na + nisṛṣṭa, na + niḥsṛkta, na + niḥsṛktvā, nisarga, nisṛṣṭa, nisṛṣṭa +, niḥsargika (bsk), naiḥsargika (bsk), niḥsarjayati, niḥsarjayitavya, niḥsṛkta, niḥsṛktvā, niḥsṛjati, niḥsṛjayitvā
√sajj 1	1	a	relinquish, let loose	√sṛj	6	send forth	pati nī √sajj	pratiniḥsṛj	apratiniḥsṛktvā, dus +, na + pratiniḥsṛjati, na + pratiniḥsṛjya, na + pratiniḥsṛṣṭa, pratiniḥsarjayitum, pratiniḥsarjitum, pratiniḥsṛktvā, pratiniḥsṛjat, pratiniḥsṛjati, pratiniḥsṛjya, pratiniḥsṛjya, pratiniḥsarjitavya, pratiniḥsṛṣṭa, su +, su + pratiniḥsṛj +
√sajj 1	1	a	relinquish, let loose	√sṛj	6	send forth	vi √sajj	visṛj	avisṛṣṭa, na + visarjita, na + visṛjya, visarga, visarjana, visarjayati, visarjayitavya, visarjayitum, visarjayitṛ, visarjita, visṛjati, visṛjya, visṛṣṭa, visṛṣṭa +, visṛṣṭi
√sajj 1	1	a	relinquish, let loose	√sṛj	6	send forth	vi ava √sajj	vyavasṛj	vyavasarga, vyavasṛjya, vyavasṛṣṭvā
√sajj 2	8	*e	prepare, decorate	√sṛj	6	send forth	√sajj	sṛj	sajita (bsk), saṃjita (bsk), sajja, sajjana, sajjita, sarjayat, sarjayati, sarjayitvā, su + sajjita
√sajj 2	8	a	prepare, decorate	√sṛj	6	send forth	upa √sajj	upasṛj	anupasarga (na + upasarga), upasarga, sopasarga (sa + upasarga)
√sañj	1	a	clasp, embrace	√sañj √svañj	1	embrace	√sañj	sañj	asaṅga, niḥsaṅga, saṅga, saṅgiya, sarjayitṛ, saṃvidhātṛ
√sañj	1	a	clasp, embrace	√sañj √svañj	1	embrace	abhi √sañj	abhiṣañj	abhiṣaṅgin (bsk), abhiṣaṅgin (humiliating), abhiṣakta (bsk)
√sañj	1	a	clasp, embrace	√sañj √svañj	1	embrace	ā √sañj	āsañj	āsaṅga, nirāsaṅga
√sañj	1	a	clasp, embrace	√sañj √svañj	1	embrace	ud √sañj	sañj	utsaṅga
√sañj	1	a	clasp, embrace	√sañj √svañj	1	embrace	pa √sañj	prasañj	prasaṅga
√saṭ	8	*e	split	√śaṭ	1	divide, pierce	√saṭ		śāṭayatṛ
√saṭh	1	a	deceive	√śaṭh	1	deceive	√saṭh		aśaṭha, na + śāṭhya, śaṭha, śaṭhatā, śāṭhya, śāṭhya +
√saṇ	1	a	make sound	√svan	1	sound	√saṇ		svanat, svanat +, svanati, svanamāna
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	√sad	sad	akusīda, kausīdya < kusīda, kusīda, kuṣīda, na + kusīda, kuṣīda, sanna, sīdati
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	ati ā √sad	atyāsad	ati + āsanna, na + atyāsanna
√sad	1	*e	sink, sit, settle	√sad	1, 6	sit	apa √sad	avasad	a + prasāda, aprasāda, aprasādayati, avasadayat, avasadayitavya, avasadayitum, avasadayitvā, avasadyamāna, avasādita, na + aprasādayati, na + aprasādayitṛ?, na + avasadayitvā, na + avasādita
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	abhi ni √sad	abhiniṣad	abhinisīdyamāna, abhiniṣattvā, abhiniṣīdati, abhiniṣīditum
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	abhi pa √sad	abhiprasad	abhiprasanna, abhiprasīdati, abhirprasāda?
√sad	1	*aya	sink, sit, settle	√sad	1, 6	sit	ava √sad	avasad	avasanna, avasādayati, avasīdat, avasīdati, avasīdana, na + avasādana, na + avasādayati
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	ā √sad	āsad	āsattvā, āsada (approaching), āsanna, āsanna +, āsannatara, āsādana, āsādayati, āsādayitavya, āsādya, āsādya (putting down), durāsada, na +, su + āsada
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	ā ni √sad		āniṣada (bsk)
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	ud √sad	utsad	utsada (bsk), utsanna, utsanna +, utsāda (ruin), utsādana, utsādayat, utsādayati, utsāha, utsāhayitṛ, utsīdati, na + utsada (excellent), na + utsadayitvā
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	upa ā √sad		upāsādya
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	upa ni √sad	upaniṣad	upa + niṣaṇṇa, upa + niṣaṇṇaka, upaniṣad (bsk), upaniṣadya, upaniṣīttvā, upasad, upasīdati
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	ni √sad	niṣad	na + nisīdat, na + niṣattvā, naiṣadyika, naiṣadyika +, nisīdat, niṣaṇṇa, niṣaṇṇaka, niṣattvā, niṣadana, niṣadayati, niṣadayitvā, niṣade, niṣadya, niṣadyate, niṣadyā, niṣādin, niṣīdati, nīḍa, nyāsadya, suniṣaṇṇa
√sad	1	*e	sink, sit, settle	√sad	1, 6	sit	pa √sad	prasad	aprasanna, aprasāda, aprasādanīya, na + prasanna, na + prasādaka, na + prasīdati, pra, prasadayitum, prasadita, prasanna, prasannatā, prasannatva, prasāda, prasādaka, prasādaka +, prasādana, prasādanīya, prasādayat, prasādayati, prasādayitvā, prasīdati, prasīditum
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	pa ā √sad		prāsāda
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	pari √sad	pariṣad	pariṣad, pariṣadi, pariṣadya, pāriṣadya, sa + pariṣad, sa + pariṣadya
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	vi √sad	viṣad	viṣāda, viṣādana, viṣīdati
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	vi pa √sad		vi + prasad, prasādayati, viprasanna, viprasīdati
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	saṃ √sad	saṃsad	sanna, saṃsatta, saṃsattvā, saṃsādana (putting together), saṃsādayati, saṃsīdati, saṃsīdana
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	saṃ ā √sad	samāsad	āsanna
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	saṃ ni √sad	saṃniṣad	na + saṃniṣaṇṇa, saṃniṣaṇṇa, saṃniṣādayati, saṃniṣādayitavya, saṃniṣīdati, saṃniṣīdituṃ
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	saṃ pa √sad	samprasad	na + samprasāda, samprasāda, samprasādana, samprasādanīya, samprasīdati
√sadd	8	*e	sound	√śabd	10	sound	√sadd	śabd	niśśabda (nis + śabda), śabda, śabdāt, śabdāyat
√sadd	8	*e	sound	√śabd	10	sound	saṃ √sadd	saṃśabd	saṃśabdayitavya
√sadh	1	a	mock, ridicule	√śṛdh	1	be defiant	√sadh	śṛdh	śardhati, śardhana (breaking wind), śardhamāna
√san	1	a	like, love	√san	1, 8	gain	√san	san	aśāta, aśāta +, na + aśāta, sāta, śāta, śāta +
√san	1	a	like, love	√san	1, 8	gain	vi √san	san	viśāta (bsk)
√sand	1	a	flow	√syand	1	move on	√sand	syand	syanttum, syanda, syandaka, syandat, syandate, syandana, syandanikā, syandanī, syandamāna, syandayati, syandita, syanditvā
√sand	1	a	flow	√syand	1	move on	anu √sand	anuṣyand	anuṣyandate
√sand	1	a	flow	√syand	1	move on	abhi √sand	abhiṣyand	abhiṣyanda, abhiṣyandat, abhiṣyandate, abhisyandate, abhiṣyandayat, abhiṣyandayati, abhiṣyandita
√sand	1	a	flow	√syand	1	move on	ā √sand	āsyand	syandate
√sand	1	a	flow	√syand	1	move on	nī √sand	nisyand	nisyanda, nisyandati, nisyandana, nisyandamāna, nisyandayat
√sand	1	a	flow	√syand	1	move on	pa √sand	prasyand	prasyandat, prasyandita
√sand	1	*e	flow	√syand	1	move on	pari √sand	pariṣyand	pariṣyandate, pariṣyandita
√sand	1	a	flow	√syand	1	move on	vi √sand	viṣyand	viṣyanda, viṣyandat, viṣyandate, viṣyandana, viṣyandamāna, viṣyandita, viṣyanditvā
√sand	1	a	flow	√syand	1	move on	saṃ √sand	saṃsyand	saṃsyandat, saṃsyandati, saṃsyandate, saṃsyandana, saṃsyandayitavya, saṃsyandita, saṃsyanditvā, saṃsyandyamāna, ??saṃsyandayaitvā
√sand	1	a	flow	√syand	1	move on	saṃ vi √sand	viṣyand	sam + viṣyandat
√sap	1	a	curse	√śap	1	curse	√sap	śap	śapati, śapatha, śapta, śapita, śaptvā, śāpa
√sap	1	a	curse	√śap	1	curse	abhi √sap	abhiśap	abhiśapati, abhiśapana, abhiśapta, abhiśapya, abhiśāpa
√sap	1	a	curse	√śap	1	curse	ā √sap	-	
√sapp	1	a	crawl	√sṛp	1	creep	√sapp	sṛp	sarpa, sarpiṇikā, sarpiṇī
√sapp	1	a	crawl	√sṛp	1	creep	ā √sapp	-	
√sapp	1	a	crawl	√sṛp	1	creep	pari √sapp	parisṛp	parisarpaṇa, parisarpati
√sapp	1	a	crawl	√sṛp	1	creep	vi √sapp	visṛp	
√sapp	1	a	crawl	√sṛp	1	creep	saṃ √sapp	saṃsṛp	saṃsarpa, saṃsarpaṇīya, saṃsarpati
√sam 1	3	ya	be calm, be tired	√śam	4	be quiet	√sam	śam	aśānta, samena, śama, śamatha, śamayitvā, śamayitṛ, śamita, śamita +, śamyat, śamyate, śamyate, śrāmyati, śānta, śāntatara, śāntatā, śāntatva, śānti, śāma, śāmitavān, śāmyat, śāmyati
