ākiri | aor. of ākirati: strewed over; scattered. 
ākula | adj.: entangled; confused. 
ākulībhūta | adj.: entangled; confused. 
ākoṭana | neut.: knocking; urging. 
ākoṭita | pp. of ākoṭeti: compressed; screened. 
ākoṭeti | ā + kuṭ + e: knocks; beats down; compresses. 
ākoṭesi | aor. of ākoṭeti: knocked; beat down; compressed. 
ākhu | masc.: a rat; mouse. 
ākhyā | fem.: name. 
ākhyāta | neut.: predicate; a verb. 
ākhyāyikā | fem.: a story. 
āga | masc.: mountain; tree. 
āgacchati | ā + gam + a: comes to; approaches. 
āgacchanta | pr.p. of āgacchati: coming; approaching. 
āgacchi | aor. of āgacchati: came to; approached. 
āgata | (pp. of āgacchati), nt.: coming. 
āgatāgama | adj.: one who has learnt the 4 collections of the Suttapiṭaka. 
āgantar | masc.: one who is coming. 
āgantuka | masc.: guest; new-comer; stranger. 
āgantukāma | adj.: willing to come. 
āgama | masc.: 1. coming; approach; 2. religion; scripture; 3. an inserted consonant. 
āgamana | neut.: oncoming; arrival. 
āgamayamāna | adj.: waiting for; expecting. 
āgamaviruddha | adj.: contradictory to religion. 
āgami | aor. of āgacchati: came to; approached. 
āgameti | ā + gam + e: waits for; expects. 
āgamesi | aor. of āgameti: waited for; expected. 
āgamma | abs. of āgacchati: having come; owing to. 
āgāmī | adj.: coming; one who comes. 
āgāmīkāla | masc.: the future. 
āgārika | adj.: belonging to a house. 
āgāḷha | adj.: strong; rough. 
āgilāyati | ā + gilā + ya: is wearied; aches 
āgilāyi | aor. of āgilāyati: was wearied; ached 
āgu | neut.: guilt; offence. 
āgucārī | masc.: a criminal; a villain. 
āghāta | masc.: 1. anger; hatred; 2. collision. 
āghātana | neut.: slaughter house; place of execution. 
ācamana | neut.: rinsing. 
ācamanakumbhī | fem.: water-pitcher used for rinsing. 
ācameti | ā + cam + e: rinses; washes. 
ācamesi | aor. of ācameti: rinsed; washed. 
ācaya | masc.: accumulation. 
ācarati | ā + cam + e: acts; practises or perform. 
ācariya | masc.: teacher. 
ācariyaka | adj.: coming from the teacher. 
ācariyakula | neut.: the family or the abode of a teacher. 
ācariyadhana | neut.: teacher's fee. 
ācariyamaha | masc.: the line or the ancestor of the teachers. 
ācariyamuṭṭhi | fem.: special knowledge of a teacher. 
ācariyavāda | masc.: traditional teaching. 
ācariyānī | fem.: a woman teacher; wife of a teacher. 
ācāma | masc.: the scum of boiling rice. 
ācāra | masc.: conduct; behaviour; practice. 
ācārakusala | adj.: versed in good manners. 
ācikkhaka | masc.: one who tells or informs. 
ācikkhati | ā + cikkh + a: tells; relates; informs. 
ācikkhi | aor. of ācikkhati: told; related; informed. 
ācikkhita | pp. of ācikkhati: told; related; informed. 
ācikkhitar | masc.: one who tells or informs. 
āciṇṇa | pp. of ācināti: practised. 
āciṇṇakappa | masc.: customary practice. 
ācita | pp. of ācināti: accumulated. 
ācinanta | pr.p. pf ācināti: accumulating. 
ācināti | ā + ci + nā: accumulates. 
ācini | aor. of ācināti: accumulated. 
āciyi | aor. of ācīyati: was heaped up or accumulated. 
ācīyati | pass. of ācināti: is heaped up or accumulated. 
ācera | masc.: teacher 
ājañña | adj.: of good breed. 
ājānana | neut.: knowledge. 
ājānāti | ā + ñā + nā: knows; understands. 
ājāni | aor. of ājānāti: knew; understood. 
ājānīya | adj.: of good breed. (see ājañña.) 
ājīva | masc.: livelihood; living; subsistence. 
ājīvaka | masc.: a kind of non-Buddhist ascetics. 
ājīvika | masc.: a kind of non-Buddhist ascetics. 
āṇa | neut.: breathing; inhalation. 
āṇaka | masc.: a kettledrum. 
āṇatta | pp. of āṇāpeti: commanded; being ordered. (abs. of ānāpiya). 
āṇatti | fem.: command; order. 
āṇattika | adj.: connected with a command. 
āṇā | fem.: command. 
āṇāpana | neut.: the act of commanding. 
āṇāpāṇa | neut.: inhaled and exhaled breath. 
āṇāpeti | ā + ñā + āpe: commands. 
āṇāpesi | aor. of āṇāpeti: commanded. 
āṇāsampanna | adj.: authoritative; influential. 
āṇi | fem.: a nail; linch-pin. 
ātaṅka | masc.: illness; disease. 
ātata | neut.: a drum with one face. 
ātatavitata | neut.: a drum covered with leather on all sides. 
ātatta | pp. of ātapati: heated; scorched. 
ātapa | masc.: sunshine; heat of the sun. 
ātapati | ā + tap + a: shines. 
ātapatta | neut.: sunshade; umbrella. 
ātapi | aor. of ātapati: shone. 
ātappa | masc.: ardour; exertion. 
ātāpa | masc.: glow; heat; ardour. 
ātāpana | neut.: mortification; torture. 
ātāpī | adj.: ardent; strenuous. 
ātāpeti | ā + tap + e: scorches; torments. 
ātāpesi | aor. of ātāpeti: scorched; tormented. 
ātuma | masc.: see atta. 
ātura | adj.: affected with; sick; deceased. 
āturanna | neut.: food for the sick. 
ādadāti | ā + dā + a: takes. 
ādara | masc.: esteem; regard; affection. 
ādā | abs. of ādāti: having taken. 
ādātabba | pt.p. of ādāti: fit ot be taken. 
ādāti | ā + dā + a: takes; grasps. 
ādāna | neut.: taking up; grasping. 
ādāya | abs. of ādāti: having taken. 
ādāyī | masc.: one who takes. 
ādāsa | masc.: mirror. 
ādāsatala | neut.: surface of a mirror. 
ādi | masc.: starting point; beginning. (adj.), first; beginning with. (nt.), and so on; so forth. 
ādika | adj.: and so on. 
ādikammika | masc.: beginner. 
ādikalyāṇa | adj.: beautiful in the beginning. 
ādicca | masc.: the sun. 
ādiccapatha | masc.: the sky. 
ādiccabandhu | masc.: kinsman of the sun; of the Solar race. 
ādito | adverb: at first; from the beginning. 
āditta | pp. of ādippati: blazing; burning. 
ādinna | pp. of ādāti: taken; grasped. 
ādima | adj.: first; original; foremost. 
ādiya | abs. of ādiyati: having taken. 
ādiyati | a + dā + i + ya: takes up; grasps. (This is a passive base, but has active meaning). 
ādiyi | aor. of ādiyati: took up; grasped. 
ādiyitvā | abs. of ādiyati: having taken. 
ādisati | ā + dis + a: points out; tells; announces. 
ādisanā | fem.: prophesy; guessing; pointing out. 
ādisi | aor. of ādisati: pointed out; told; announced. 
ādissa | abs. of ādisati: having pointed out. 
ādīnava | masc.: disadvantage. 
ādīpita | pp. of ādīpeti: in flames; ablaze. 
ādu | ind.: or; but. 
ādeyya | adj.: to be taken up; acceptable. 
ādeva | masc.: lamenting; crying; deploring. 
ādevanā | fem.: lamenting; crying; deploring. 
ādesa | masc.: 1. pointing out; 2. substitution in grammar. 
ādesanā | fem.: prophesy; guessing; pointing out. 
ādhāna | neut.: 1. laying; 2. receptacle; 3. a hedge. 
ādhānagāhī | masc.: obstinate person. 
ādhāra | masc.: a container; receptacle; holder; basis; support; stand. 
ādhāraka | neut.: a stool; a stand. 
ādhāvati | ā + dhāv + a: runs towards. 
ādhāvana | neut.: onrush. 
ādhipacca | neut.: lordship; domination; power. 
ādhipateyya | neut.: lordship; domination; power. 
ādhunāti | ā + dhu + a: shakes off; removes. 
ādhuni | aor. of ādhunāti: shook off; removed. 
ādhūta | pp. of ādhunāti: shaken off; removed. 
ādheyya | adj.: belonging to; fit to be borne. 
āna | neut.: breathing; inhalation. 
ānaṇya | neut.: freedom from debt. 
ānana | neut.: face; mouth. 
ānantarika | adj.: immediately following. 
ānanda | masc.: joy; pleasure. 
ānandī | adj.: joyful. 
ānayati |: see āneti, brings; fetches 
ānayāpetvā | neut.: having caused to bring. 
ānāpāna | neut.: inhaled and exhaled breath. 
ānāpiya | abs.: having commanded. 
ānisaṁsa | masc.: profit; merit; good result. 
ānisada | neut.: the buttocks. 
ānīta | pp. of āneti: brought. 
ānīya | neut.: having caused to bring. 
ānīyamāna | pr. pass. p.: being fetched or brought. 
ānugghāṭesi | aor. of anugghāṭeti: opened; unfastened. 
ānupubbikathā | fem.: graduated sermon. 
ānupubbī | fem.: order; succession. 
ānubhāva | masc.: power; splendour; majestic. 
āneñja | adj.: static; imperturbable. 
ānetabba | pt.p. of āneti: should be brought; should be fetched. 
āneti | ā + ni + a: brings; fetches. 
āpa | masc. & neut.: water; liquid. (In some spds. it becomes āpo). 
āpagā | fem.: river. 
āpajjati | ā + pad + ya: gets into; undergoes; meets with. 
āpaṇa | masc.: bazār; market. 
āpaṇika | masc.: tradesman; shopkeeper. 
āpatati | ā + pat + a: falls or rushes on to. 
āpatana | neut.: falling down. 
āpati | aor. of āpatati: fell or rushed on to. 
āpatita | pp. of āpatati: fallen or rushed on to. 
āpatti | fem.: getting into; an ecclesiastical offence. 
āpadā | fem.: misfortune; distress. 
āpanna | pp. of āpajjati: entered upon; fallen into. 
āpannasattā | fem.: a pregnant woman. 
āpayamāna | pr.p. of tāpeti: scorching; tormenting; heating. 
āpāṇa | neut.: breathing; exhalation. 
āpāṇakoṭika | adj.: limited with the end of life. 
āpātha | masc.: sphere or range (of a sense organ). 
āpāthagata | adj.: come into the sphere. 
āpādaka | masc.: one who takes care of a child; a guardian. 
āpādi | aor. of āpajjati: got into; underwent; met with. 
āpādikā | fem.: a nurse; a foster-mother. 
āpādeti | ā + pad + e: nurses; produces. 
āpādetar | masc.: one who brings up (a child). 
āpādesi | aor. of āpādeti: nursed; produced. 
āpāna | neut.: drinking hall. 
āpānabhūmi | fem.: banqueting hall. 
āpānamaṇḍala | neut.: banqueting hall. 
āpānīyakaṁsa | masc.: goblet; drinking bowl. 
āpāyika | adj.: born in or belonging to a state of misery. 
āpucchati | ā + pucch + a: enquires after; asks permission. 
āpucchā | abs. of āpucchati: having asked permission or leave. 
āpucchi | aor. of apucchati: enquired after; asked permission. 
āpucchitabba | pt.p. of āpucchati: should be asked or enquired after. 
āpucchiya | abs. of āpucchati: having asked permission or leave. 
āpūraṇa | neut.: filling; to become full. 
āpūrati | ā + pūr + a: becomes full; increases. 
āpūri | aor. of āpūrati: became full; increased. 
āpodhātu | fem.: the element of cohesion. 
āphusati | ā + phus + a: feels; attains to. 
ābaddha | pp. of ābandhati: bound to; fastened on to. 
ābandhaka | adj.: tying; connecting; fixing. 
ābandhati | ā + bandh + a: binds to; fastens on to. 
ābandhi | aor. of ābandhati: bound to; fastened on to. 
ābādha | masc.: disease; affliction. 
ābādhika | adj.: sick; affected with illness. 
ābādhita | pp. of ābādheti: afflicted; oppressed. 
ābādheti | ā + badh + e: oppresses; harasses. 
ābhata | pp.: brought; conveyed. 
ābharaṇa | neut.: ornament; decoration. 
ābhassara | adj.: radiant. 
ābhā | fem.: light; lustre; radiance. 
ābhāti | ā + bhā + a: shines; radiates. 
ābhāsa | masc.: light; lustre; radiance. 
ābhāsi | aor. of ābhāti: shone; radiated. 
ābhidosika | adj.: belonging to the last evening. 
ābhidhammika | adj.: versed in or studying Abhidhamma. 
ābhisekika | adj.: belonging to the consecration. 
ābhujati | ā + bhuj + a: bends; coils; contracts. 
ābhujana | neut.: crouching; bending; soiling. 
ābhuji | aor. of ābhujati: bent; coiled; contracted. 
ābhoga | masc.: ideation; thought. 
āma | ind.: yes. 
āmaka | adj.: raw; fresh; uncooked; not ripe. 
āmakasusāna | neut.: charnel grove, where corpses are thrown to be eaten by wild animals. 
āmagandha | masc.: verminous odour; flesh. 
āmajāta | adj.: born slave. 
āmaṭṭha | pp. of āmasati: touched; pated; rubbed. 
āmaddana | neut.: crushing. 
āmantana | neut.: calling; invitation; addressing. 
āmantita | pp. of āmanteti: called; addressed; invited. 
āmanteti | ā + mant + e: calls; addresses; invites. 
āmantesi | aor. of āmanteti: called; addressed; invited. 
āmaya | neut.: illness. 
āmalaka | neut.: emblic myrobalan, Phyllanthus Emblica. 
āmalakī | fem.: emblic myrobalan, Phyllanthus Emblica. 
āmasati | ā + mas + a: touches; pats; rubs. 
āmasana | neut.: touching; rubbing. 
āmasi | aor. of āmasati: touched; pated; rubbed. 
āmasita | pp. of āmasati: touched; pated; rubbed. 
āmā | fem.: slave woman. 
āmāsaya | masc.: stomach. 
āmisa | neut.: food; flesh; bait; gain. (adj.) material. 
āmisagaru | adj.: interested in worldly gain. 
āmisadāna | neut.: donation of requisites (i.e. food, lodging, etc). 
āmuñcati | ā + muc + ṁ-a: puts on (some attire); wears. 
āmuñci | aor. of āmuñcati: put on (some attire); wore. 
āmutta | pp. of āmuñcati: dressed or adorned with. 
āmeṇḍita | neut.: exclamation. 
āmo | ind.: yes. 
āmoda | masc.: 1. pleasure; 2. strong fragrance. 
āmodati | ā + mud + a: rejoices. 
āmodanā | fem.: rejoicing. 
āmodamāna | adj.: glad; joyful; rejoicing. 
āmodi | aor. of āmodati: rejoiced. 
āmodita | pp. of āmodati: rejoiced. 
āmodeti | ā + mud + e: gladdens. 
āmodesi | aor. of āmodeti: gladdened. 
āya | masc.: income; profit. 
āyakammika | masc.: collector of income. 
āyakosalla | neut.: cleverness to increase one's income. 
āyacikā | fem.: a woman who requests. 
āyata | adj.: long; extended; broad. 
āyatana | neut.: sphere; region; sense-organ; position. 
āyatanika | adj.: belonging to a region. 
āyati | fem.: the future. 
āyatiṁ | adverb: in the future. 
āyatika | adj.: belonging to the future. 
āyatikā | fem.: a tube; water-pipe. 
āyatta | adj.: possessed; dependent on. (nt.), possession. 
āyamukha | neut.: inflow; that which brings income. 
āyasa | adj.: made of iron. 
āyasmant | adj.: venerable. (lit. having a long life). 
āyāga | masc.: a long hall. 
āyācaka | adj.: petitioner; applicant. 
āyācati | ā + yāc + a: requests; implores. 
āyācana | neut.: request; application. 
āyācanā | fem.: request; application. 
āyācamāna | adj.: imploring. 
āyāci | aor. of āyācati: requested; implored. 
āyācita | pp. of āyācati: requested; implored. 
āyāta | pp. of āyāti: come; approached. 
āyāti | ā + yā + a: comes; approaches. 
āyāma | masc.: length. (adj.) (in cpds.) having the length of. 
āyāsa | masc.: trouble; sorrow. 
āyu | neut.: age. 
āyuka | adj.: having the age of. 
āyukappa | masc.: duration of life. 
āyukkhaya | masc.: consummation of life. 
āyutta | pp. of āyuñjati: yoked; connected with; devoted to. 
āyuttaka | masc.: an agent; trustee. 
āyudha | neut.: weapon. 
āyusaṅkhaya | masc.: exhaustion of life. 
āyusaṅkhāra | masc.: vital principle; length of life. 
āyūhaka | adj.: active; one who strives or collects. 
āyūhati | ā + yūh + a: 1. strives; 2. accumulates; 3. swims. 
āyūhana | neut.: 1. striving; 2. accumulation. 
āyūhi | aor. of āyūhati: 1. strived; 2. accumulated; 3. swam. 
āyūhita | pp. of āyūhati: 1. strived; 2. accumulated; 3. swum. 
āyoga | masc.: 1. devotion to; 2. exertion; 3. bandage. 
āra | masc.: a needle. 
ārakatta | neut.: the state of being far from. 
ārakā | ind.: away from; far off. 
ārakūṭa | masc.: brass. 
ārakkhaka | masc.: a guard; protector; watchman. 
ārakkhā | fem.: 1. protection; 2. care; watch. 
ārakkhādhikaraṇaṁ | adverb: on account of protecting. 
āragga | neut.: the point of a needle or an awl. 
ārañjita | neut.: a scar. 
āraññaka | adj.: belonging to or living in a forest. 
āraññakaṅga | neut.: vow of a forest dweller. 
